name,phone_num,address,sido,sigungu
음성축산업협동조합 동물병원,873-9303,충청북도 음성군 음성읍 읍내리 314번지 9호,충청북도,
의성동물병원,054-832-0342,경상북도 의성군 의성읍 도동리 908번지 17호,경상북도,
의성축협동물병원,054-861-2666,경상북도 의성군 봉양면 도원리 802번지 1호,경상북도,
이:은종합동물병원,070-7559-7588,경상북도 경주시 동천동 596번지 1호,경상북도,
이곡종합동물병원,053-581-7582,대구광역시 달서구 이곡동 1238번지 6호,대구광역시,
이광수동물병원,032-812-8275,인천광역시 연수구 동춘동 936번지 6호 맘모스빌딩,인천광역시,
이기쁨동물병원,032-579-7778,인천광역시 서구 가정동 0번지 루원시티 SK Leaders VIEW 301 B119,인천광역시,
이끌림동물병원,944-8575,대구광역시 동구 방촌동 1118번지 109호,대구광역시,
이노동물병원,063-277-0007,전라북도 완주군 이서면 갈산리 664번지 5호,전라북도,
이도씨 동물의료센터,064-739-2070,제주특별자치도 서귀포시 강정동 159번지 8호,제주특별자치도,
이동가축병원,862-5041,경상남도 남해군 이동면 무림리 1237번지 2호,경상남도,
이동물병원,549-2222,충청남도 아산시 둔포면 둔포리 414번지 14호 414-14,충청남도,
이든동물병원,062-576-7585,광주광역시 북구 삼각동 780번지 1호,광주광역시,
이든동물병원,053-939-1175,대구광역시 북구 복현동 427번지 5호 1층,대구광역시,
이랑동물병원,051-752-8883,부산광역시 수영구 망미동 430번지 3호 1층,부산광역시,
이레동물병원,061-745-7577,전라남도 순천시 황전면 괴목리 45번지 1호,전라남도,
이로운동물병원,0519167575,부산광역시 강서구 명지동 3331번지 7호,부산광역시,
이루다 동물병원,064-725-1545,제주특별자치도 제주시 도련일동 1917번지 1호,제주특별자치도,
이루아동물병원,0529251125,울산광역시 남구 무거동 584번지 17호,울산광역시,
이룸동물병원,051-868-0075,부산광역시 연제구 연산동 1948번지 7호,부산광역시,
이룸동물병원,064-748-2838,제주특별자치도 제주시 노형동 2838번지,제주특별자치도,
이룸동물병원,053-636-8272,대구광역시 달서구 도원동 1436번지 9호,대구광역시,
이룸외과동물병원,062-714-1755,광주광역시 남구 주월동 621번지 1호,광주광역시,
이무석동물병원,322-2695,전라북도 무주군 무주읍 읍내리 1135번지 2호 8통 3반,전라북도,
이박사동물병원,211-0023,울산광역시 중구 성남동 182번지 8호,울산광역시,
이상동물병원,051-759-0225,부산광역시 수영구 수영동,부산광역시,
이서동물병원,063-228-7221,전라북도 완주군 이서면 상개리 590번지,전라북도,
이서동물병원,053-719-0205,대구광역시 달서구 성당동 263번지 4호,대구광역시,
이선동물병원,0542411003,경상북도 포항시 북구 두호동 1103번지 1호,경상북도,
이소영동물병원,722-3375,제주특별자치도 제주시 일도이동 72번지 4호,제주특별자치도,
이솜동물병원,042-719-8275,대전광역시 유성구 지족동 901번지 5호 계룡프라자,대전광역시,
이솝동물메디컬,055-748-7500,경상남도 진주시 평거동 933번지,경상남도,
이솝동물병원,055-293-8833,경상남도 창원시 의창구 소답동 113번지 20호,경상남도,
이솝동물병원,0536310209,대구광역시 달서구 대곡동 7번지 6호,대구광역시,
이솝동물병원,062-973-1255,광주광역시 광산구 쌍암동 655번지 2호,광주광역시,
이솝동물병원,052-295-8875,울산광역시 북구 매곡동 898번지 2호,울산광역시,
이수의과동물병원,782-7355,대구광역시 수성구 지산동 1157번지 22호,대구광역시,
이스턴동물병원,757-8275,제주특별자치도 제주시 일도이동 72번지 2호,제주특별자치도,
이승재동물병원,932-0970,대전광역시 대덕구 신탄진동 117번지 35호,대전광역시,
이승진동물병원,258-2516,울산광역시 남구 달동 1400번지 5호,울산광역시,
이영수 고양이 병원,032-205-0279,인천광역시 서구 가정동 645번지 1호,인천광역시,
이영준동물병원,063-263-5100,전라북도 완주군 봉동읍 낙평리 926번지 3호,전라북도,
이오동물병원,7107553,인천광역시 서구 검암동 506번지 1호 동곡프라자,인천광역시,
이완섭동물병원,063-653-9007,전라북도 순창군 순창읍 교성리 659번지 8호,전라북도,
이의종동물병원,799-3022,제주특별자치도 제주시 한림읍 한림리 1290번지 2호,제주특별자치도,
이즈동물병원,293-0075,충청북도 청주시상당구 용암동 2642번지,충청북도,
이지 동물병원,032-549-0077,인천광역시 계양구 병방동 422번지,인천광역시,
이지동물병원,063-211-6677,전라북도 전주시 덕진구 동산동 682번지 23호,전라북도,
이창석 동물병원,041-675-3378,충청남도 태안군 태안읍 남문리 636번지 2호,충청남도,
이천종합동물병원,474-2266,대구광역시 남구 봉덕동 554번지 10호,대구광역시,
이화동물병원,055-245-8499,경상남도 창원시 마산합포구 상남동 178번지 2호,경상남도,
이화동물병원,055-245-8499,경상남도 창원시 마산합포구 상남동 178번지 2호,경상남도,
익산군산축협동물병원,063-862-5557,전라북도 익산시 함라면 함열리 209번지 1호,전라북도,
익산산업동물병원,063-855-1037,전라북도 익산시 모현동1가 533번지 5호,전라북도,
인월동물병원,063-636-2873,전라북도 남원시 인월면 인월리 236번지 6호 지리산새마을금고,전라북도,
인제종합동물병원,033-461-3960,강원도 인제군 인제읍 남북리 810번지 5호,강원도,
인제축산업협동조합 동물병원,461-2801,강원도 인제군 인제읍 덕산리 710번지 1호 인제축협,강원도,
인천 24시 스카이동물메디컬센터,715-7959,인천광역시 남동구 구월동 1608번지 신영구월지웰시티푸르지오,인천광역시,
인천24시유앤미동물병원,433-0755,인천광역시 남동구 간석동 210번지 9호 동성빌딩,인천광역시,
인천강화옹진축협 동물병원,032-933-9509,인천광역시 강화군 강화읍 관청리 117번지 1호,인천광역시,
인천광역시 야생동물구조관리센터,032-858-9703,인천광역시 연수구 송도동 13번지 20호 자연학습관,인천광역시,
인천종합동물병원,032-765-0112,인천광역시 동구 송현동 99번지 15호,인천광역시,
일곡동물병원,571-9114,광주광역시 북구 일곡동 843번지 5호,광주광역시,
일광해빛동물병원,0517217975,"부산광역시 기장군 일광읍 삼성리 830번지 8호 스타타워Ⅱ, 301,302호",부산광역시,
일산동물의료센터,052)252-5878,울산광역시 동구 일산동 574번지 33호 1통 3반,울산광역시,
임만수 동물병원,0416310970,충청남도 홍성군 홍성읍 남장리 214번지 14호,충청남도,
임창일동물병원,642-2003,충청남도 홍성군 광천읍 광천리 237번지 36호,충청남도,
임천동물병원,041-833-2211,충청남도 부여군 임천면 군사리 98번지,충청남도,
자스민 동물병원,063-276-3939,전라북도 전주시 덕진구 송천동2가 1358번지 3호,전라북도,
자연동물병원,521-7582,광주광역시 북구 운암동 348번지 2호,광주광역시,
자연동물병원,032-551-0975,인천광역시 계양구 작전동 428번지 6호,인천광역시,
자연동물병원,506-7975,부산광역시 동래구 사직동 42번지 1호,부산광역시,
자연은동물병원,"322-7583,7586",경상남도 김해시 삼방동 184번지 1호,경상남도,
작전 캣독 동물병원,032-544-0075,인천광역시 계양구 작전동 925번지 1호,인천광역시,
잘하는 동물메디컬센터,052-713-7582,울산광역시 북구 송정동 1235번지 4호,울산광역시,
장 동물병원,262-7582,부산광역시 사하구 다대동 935번지 11호,부산광역시,
장동호동물병원,9537599,충청남도 서천군 서천읍 사곡리 275번지 2호,충청남도,
장미동물병원(출장진료전문동물병원),382-8215,전라남도 담양군 담양읍 백동리 680번지 4호,전라남도,
장산동물병원,529-5388,부산광역시 해운대구 반여동 1629번지 5호,부산광역시,
장성동물병원,249-7582,경상북도 포항시 북구 장성동 1353번지 5호 12통,경상북도,
장수의과 동물병원,054-535-6496,경상북도 상주시 남성동 96번지 1호,경상북도,
장원동물병원,342-3739,부산광역시 북구 구포동 669번지 2호 장원동물병원,부산광역시,
장원동물병원(출장진료전문 동물병원),567-4723,충청남도 천안시 동남구 원성동 587번지 10호,충청남도,
장유 동물병원,313-7582,경상남도 김해시 장유면 삼문리 77번지 14호,경상남도,
장유동물병원,055)313-7582,경상남도 김해시 삼문동 77번지 14호,경상남도,
재생동물병원,555-4130,부산광역시 동래구 낙민동 288번지 58호,부산광역시,
재송동물병원,784-0079,부산광역시 해운대구 재송동 1059번지 3호,부산광역시,
재영 동물병원,032-542-4647,인천광역시 계양구 작전동 901번지 4호 한샘프라자,인천광역시,
전남낙농농협 동물병원,740-8520,전라남도 순천시 남정동 545번지 7호 전남낙농농협,전라남도,
전남낙농농협 동물병원,745-3995,전라남도 순천시 남정동 545번지 7호 전남낙농농협,전라남도,
전남낙농농협 보성공장 동물병원,061-858-6330,전라남도 보성군 벌교읍 장좌리 54번지 3호,전라남도,
전남낙협동물병원,0613368166,전라남도 나주시 산포면 산제리 387번지,전라남도,
전남대학교 동물병원,530-2882,광주광역시 북구 용봉동 300번지 전남대학교,광주광역시,
전남야생동물구조관리센터,749-3898,전라남도 순천시 인월동 226번지 1호 야생동물구조관리센터,전라남도,
전북동물병원,063-255-4567,전라북도 전주시 덕진구 진북동 342번지 6호,전라북도,
전북동물의료센터,063-850-0970,전라북도 익산시 마동 194번지 5호 전북대학교익산캠퍼스,전라북도,
전영호동물병원,292-4112,울산광역시 중구 반구동 106번지 6호,울산광역시,
전주김제완주축협 김제지점 부설 동물병원,063-542-6786,전라북도 김제시 검산동 480번지 15호,전라북도,
전주김제완주축협 부속동물병원,063-240-2888,전라북도 전주시 덕진구 호성동1가 711번지 4호,전라북도,
전주동물병원,063-255-0630,전라북도 전주시 완산구 효자동3가 1480번지 3호,전라북도,
정강동물병원,544-8556,충청남도 아산시 모종동 580번지 3호,충청남도,
정관착한동물의료센터,051-923-0119,"부산광역시 기장군 정관읍 매학리 713번지 6호 정관제일타워Ⅱ 202,203호",부산광역시,
정다운동물병원,062-959-7511,광주광역시 광산구 하남동 785번지,광주광역시,
정다운동물병원,041-557-7553,충청남도 천안시 서북구 불당동 1487번지,충청남도,
정다운동물병원,055-262-8275,경상남도 창원시 성산구 사파동 11번지 4호,경상남도,
정동물병원,781-6566,대구광역시 수성구 지산동 1258번지 11호,대구광역시,
정동물병원,043-256-2551,충청북도 청주시 청원구 율량동 1074번지,충청북도,
정동물병원,256-2551,충청북도 청주시 상당구 북문로2가 116번지 244호,충청북도,
정든동물병원,064-738-7975,제주특별자치도 서귀포시 법환동 19번지 1호,제주특별자치도,
정산가축병원,041-942-9978,충청남도 청양군 정산면 서정리 156번지 37호,충청남도,
정서동물병원,422-5399,인천광역시 남동구 간석동,인천광역시,
정선가축병원,033-563-0198,강원특별자치도 정선군 정선읍 봉양리 220번지 6호,강원도,
정성환동물병원,252-8275,충청북도 청주시 상당구 내덕동 216번지 11호,충청북도,
정성환동물병원,216-8274,충청북도 청주시 청원구 내덕동 216번지 11호,충청북도,
정원동물병원,061-745-1777,전라남도 순천시 풍덕동 1757번지 4호,전라남도,
정직한 동물병원,070-4647-4849,제주특별자치도 서귀포시 대정읍 보성리 2477번지,제주특별자치도,
