,hospital_name,hospital_phone,hospital_address
4089,지웅동물병원,,전라남도 무안군 삼향읍 남악리 1556번지 1층
4090,지웅동물병원,061-337-9737,전라남도 나주시 송월동 1130번지 1호 미도방
4091,지음동물의료센터,031-735-0922,경기도 성남시 중원구 금광동 3704번지 정성빌딩
4092,지중해동물병원,321-7603,경기도 부천시 중동 1058번지 2호 중동프라자
4093,지축오투동물의료센터,023810275,경기도 고양시 덕양구 지축동 0번지
4094,지팡이 동물병원,***********,충청남도 청양군 정산면 서정리 227번지 24호
4095,진건동물병원,***********,경기도 남양주시 진건읍 용정리 796번지 3호
4096,진교가축병원,,경상남도 하동군 진교면 진교리 426
4097,진도개메디컬센터,061-540-6313,전라남도 진도군 진도읍 동외리 268번지 14호
4098,진동동물병원,055-271-7056,경상남도 창원시 마산합포구 진동면 진동리 488번지 2호
4099,진동물병원,,경상남도 함양군 함양읍 교산리 396번지 1호
4100,진동물병원,554-3575,대구광역시 서구 비산동 400번지 16호
4101,진동물병원,***********,경상남도 산청군 신안면 하정리 928번지 10호 산청축협원지지소
4102,진동물병원,***********,전라북도 김제시 요촌동 272번지 9호
4103,진동물병원,,경상북도 포항시 북구 신광면 토성리 506번지
4104,진량동물병원,***********,경상북도 경산시 옥산동 849번지 1호
4105,진리 동물병원,***********,전라남도 영광군 영광읍 신하리 833번지 1호
4106,진리동물병원,***********,전라남도 곡성군 오곡면 오지리 1247번지 4호
4107,진보동물병원,054-872-9020,경상북도 청송군 진보면 진안리 465번지 5호 카페거기
4108,진북동물병원,055-271-7271,경상남도 창원시 마산합포구 진북면 영학리 211번지 5호
4109,진북동물병원,055-271-7271,경상남도 창원시 마산합포구 진북면 영학리 211번지 5호
4110,진서동물병원,432-7530,서울특별시 중랑구 신내동 571번지 8호
4111,진석범동물병원,051-997-8275,부산광역시 연제구 연산동 417번지 20호
4112,진선동물병원,031-374-4644,경기도 오산시 오산동 609번지 55호
4113,진성동물병원,061-742-0202,전라남도 순천시 장천동 22번지 10호
4114,진스 종합 동물병원,***********,경기도 고양시 일산동구 장항동 883번지 호수마을5단지아파트
4115,진안동물병원,,전라북도 진안군 진안읍 군상리 432번지 2호
4116,진영동물병원,***********,경기도 광주시 곤지암읍 곤지암리 93번지 1호
4117,진영동물병원,343-7177,경상남도 김해시 진영읍 여래리 700번지 26호
4118,진영조은동물병원,055-343-7586,경상남도 김해시 진영읍 여래리 970번지
4119,진월24동물병원,***********,광주광역시 남구 진월동 249번지 대주아파트
4120,진접동물병원,571-9634,경기도 남양주시 진접읍 금곡리 974번지 2호
4121,진접솔동물병원,031-574-1112,경기도 남양주시 진접읍 장현리 84번지 3호
4122,진정훈동물병원,2207-0073,서울특별시 중랑구 중화동 305번지 44호 유정빌딩
4123,진주 돌담 동물병원,055-746-3375,경상남도 진주시 중안동 15번지 11호
4124,진주동물병원,055759000,경상남도 진주시 충무공동 289번지 1호 다인프라자
4125,진주동물병원(출장진료전문병원),043-647-6100,충청북도 제천시 중앙로2가 27번지 10호 9통 3반
4126,진주축협 동물병원,055)758-9111,경상남도 진주시 상대동 303번지 45호
4127,진천동물병원,,충청북도 진천군 진천읍 신정리 617번지 3호
4128,진천축산업협동조합동물병원,043)533-8109,충청북도 진천군 진천읍 원덕리 396번지 2호
4129,진해동물병원,055-543-1123,경상남도 창원시 진해구 이동 418번지 1호 남흥상가 101호
4130,진해동물의료센터,0555510011,경상남도 창원시 진해구 자은동 854번지 6호 3층
4131,진현우동물병원,0325727475,인천광역시 서구 석남동 454번지 3호
4132,진흥동물병원,,경상북도 고령군 고령읍 지산리 217번지 1호
4133,짱구네동물병원,032-511-5515,인천광역시 부평구 갈산동 59번지 5호
4134,쪼꼬동물메디컬센터,0325652943,인천광역시 서구 가정동 606번지 2호 2층
4135,차동물병원,,부산광역시 북구 화명동 1469번지 4호
4136,차동물병원,***********,충청남도 보령시 대천동 346번지 4호
4137,차암동물병원,041-522-8575,충청남도 천안시 서북구 차암동 435번지 1호 차암동물병원
4138,차오름 동물병원,***********,경상남도 거창군 거창읍 김천리 270번지 우성사료
4139,차오름동물병원,706-7975,서울특별시 용산구 산천동 93번지 1호
4140,차이 동물병원,051-627-7542,
4141,차지우동물병원,02-2235-1533,서울특별시 강서구 등촌동 680번지 한울빌딩
4142,착한동물병원,044-868-7583,세종특별자치시 조치원읍 신흥리 278번지
4143,찬`s 동물병원,746-7410,제주특별자치도 제주시 연동 276번지 11호
4144,찬샘동물병원,251-7575,인천광역시 남동구 구월동 1132번지 타원벨라움
4145,참 동물병원,841-0075,서울특별시 영등포구 신길동 95번지 39호
4146,참 동물병원,772-7533,인천광역시 중구 내동 209번지 42호
4147,참 좋은 동물병원,031-772-0075,경기도 양평군 양평읍 공흥리 468번지 23호
4148,참 좋은 동물병원,***********,충청남도 당진시 면천면 성상리 783번지 5호
4149,참누리동물병원,031-318-3375,"경기도 시흥시 대야동 모비딕빌딩 102호,201호"
4150,참누리동물병원,031-264-7525,경기도 용인시 수지구 상현동 254번지 14호
4151,참동물병원,041-566-8575,충청남도 아산시 배방읍 장재리 1767번지 요진 와이시티
4152,참동물병원,031-374-1275,경기도 오산시 갈곶동 659번지 1호 광성빌딩 101호
4153,참동물병원,536-0075,대전광역시 서구 도마동 129번지 16호
4154,참동물병원,2666-7990,서울특별시 강서구 마곡동 743번지 4호 마곡엠밸리7단지
4155,참동물병원,952-0089,서울특별시 노원구 상계동 2번지 1호 부영(아) 109-1903
4156,참동물의료센터,031-8042-7585,경기도 안산시 단원구 고잔동 534번지 2호
4157,참사랑,031-975-0187,경기도 고양시 일산동구 중산동 1570번지
4158,참사랑동물병원,031-273-8875,경기도 수원시 영통구 망포동 559번지 5호 델파빌딩 1층
4159,참사랑동물병원,02-938-1122,서울특별시 노원구 중계동 366번지 10호 중원코아빌딩
4160,참사랑동물병원,2643-7882,서울특별시 양천구 신정동 337번지 7호
4161,참사랑동물병원,512-3200,경기도 남양주시 도농동 1번지 10호
4162,참조은 동물병원,292-0141,부산광역시 사하구 괴정동 550번지 1호
4163,참좋은 동물병원,062-574-7975,광주광역시 북구 양산동 254번지 123호
4164,참좋은 동물병원,055-264-7507,경상남도 창원시 성산구 중앙동 86번지 5호
4165,참좋은 동물병원,267-7582,경상남도 창원시 중동 86번지 5호
4166,참좋은동물병원,031-713-0103,경기도 광주시 신현동 367번지 14호
4167,참좋은동물병원,02-3152-0075,서울특별시 은평구 응암동 244번지 212호
4168,참좋은동물병원,733-1548,충청북도 옥천군 옥천읍 금구리 171번지 21호
4169,참좋은동물병원,055-351-3581,경상남도 밀양시 내이동 1051번지
4170,참좋은동물병원(출장진료전문 동물병원),***********,충청남도 천안시 동남구 원성동 480번지 5호 대전충남양계축산업협동조합
4171,창녕동물병원,***********,경상남도 창녕군 창녕읍 교하리
4172,창녕축협동물병원,055-533-8292,경상남도 창녕군 창녕읍 하리 421번지 1호
4173,창문동물병원,02-988-0251,서울특별시 강북구 미아동 48번지 24호
4174,창생동물병원,055-299-0075,경상남도 창원시 마산회원구 석전동 265번지 57호
4175,창생동물병원,055-299-0075,경상남도 창원시 마산회원구 석전동 265번지 57호
4176,창생동물병원,***********,경상남도 창녕군 창녕읍 술정리 334번지 3호
4177,창원동물병원,055-238-5457,경상남도 창원시 의창구 봉곡동 36번지 7호
4178,창원메디컬동물병원,055-282-0119,경상남도 창원시 성산구 상남동 35번지 6호 신우주차빌딩
4179,창원시축산농협 동물병원,055-253-3867,경상남도 창원시 의창구 동읍 월잠리 519번지
4180,창원중앙가축병원,,경상남도 창원시 의창구 서상동 569번지 8호 29통 5반
4181,창현동물병원,591-5991,경기도 남양주시 화도읍 창현리 562번지
4182,채움동물병원,***********,"전라남도 나주시 빛가람동 693번지 3호 102, 103호"
4183,채움동물병원,031-548-2582,경기도 수원시 영통구 망포동 47번지 12호 영통 플래티넘베이스 비
4184,채움동물병원,0323227505,경기도 부천시 상동 538번지 6호 대신스카이빌
4185,채움동물의료센터,02-443-6933,서울특별시 송파구 오금동 151번지 1호 재상빌딩
4186,채플린동물병원,***********,경기도 의정부시 민락동 905번지
4187,척척 동물의료센터,0522327575,울산광역시 동구 일산동 945번지
4188,천관동물병원,,전라남도 장흥군 장흥읍 건산리 380번지 15호
4189,천동물병원,414-7588,부산광역시 영도구 청학동 62번지 60호 한라청학아파트
4190,천안24시스카이동물메디컬센터,041-415-0975,충청남도 천안시 서북구 성정동 1435번지
4191,천안공주낙농농협동물병원,,충청남도 공주시 신관동 534번지 2호 449-74
4192,천안공주낙농축산업협동조합부설동물병원,581-7547,충청남도 천안시 서북구 성환읍 매주리 435번지 1호
4193,천안동물의료센터 24시,041-575-5000,충청남도 천안시 서북구 쌍용동 1235번지
4194,천안모아동물병원,041-554-7700,충청남도 천안시 서북구 불당동 1817번지
4195,천안축산업협동조합 부설동물병원,556-8207,충청남도 천안시 동남구 청당동 511번지
4196,천지동물병원,***********,
4197,천풍동물병원,031-987-0411,경기도 김포시 통진읍 마송리 120번지 1호
4198,천호동물병원,***********,경상북도 구미시 해평면 월호리 464번지 15호
4199,철원동물병원,***********,강원특별자치도 철원군 김화읍 청양리 2880번지 철원낙농영농 조합법인
4200,첨단사랑동물병원,062-972-5996,광주광역시 광산구 쌍암동 694번지 63호 쌍암동 첨단프라자
4201,첨단우리동물병원,972-6675,광주광역시 광산구 월계동 828번지 5호
4202,첨성대동물병원,***********,경상북도 경주시 충효동 1479번지 2호
4203,청계종합동물병원,031-424-7580,경기도 의왕시 청계동 990번지 세종프라자
4204,청다리동물병원,***********,전라남도 해남군 문내면 동외리 836번지 9호
4205,청담눈초롱안과동물병원,02-512-7566,서울특별시 강남구 청담동 125번지 12호 4층
4206,청담동물병원,062-710-1075,광주광역시 남구 봉선동 138번지 2호 플러스존
4207,청담동물병원,031-658-3500,경기도 평택시 죽백동 486번지 7호
4208,청담동물병원,02-543-4037,서울특별시 강남구 논현동 95번지 16호 논현빌딩
4209,청담동물병원,02-473-0577,서울특별시 송파구 풍납동 257번지 95호
4210,청담리덴동물치과병원,02-544-2882,서울특별시 강남구 청담동 52번지 6호
4211,청당동물의료센터,041-552-7599,충청남도 천안시 동남구 청당동 127번지 36호
4212,청도축협동물병원,373-5205,경상북도 청도군 화양읍 동천리 139번지 2호
4213,청도펫동물병원,0543720045,경상북도 청도군 청도읍 고수리 785번지 5호
4214,청라 루비 동물병원,032-568-0922,인천광역시 서구 경서동 850번지 3호
4215,청라공감동물병원,0325630094,인천광역시 서구 연희동 801번지 1호 청라 풍림 엑슬루타워
4216,청라종합동물병원,583-0365,인천광역시 서구 경서동 958번지 1호 롯데캐슬단지내상가 C
4217,청라호수동물메디컬센터,0325680022,인천광역시 서구 청라동 105번지 62호
4218,청려원동물병원,031-242-2078,경기도 수원시 팔달구 중동 2번지 2호
4219,청리가축병원,532-6117,경상북도 상주시 청리면 원장리 868번지 1호
4220,청림동물병원,,경상북도 경주시 안강읍 안강리 588번지 11호
